,Unnamed: 0,Unnamed: 0.1,vendor_name,Trip_Pickup_DateTime,Trip_Dropoff_DateTime,Passenger_Count,Trip_Distance,Start_Lon,Start_Lat,Rate_Code,store_and_forward,End_Lon,End_Lat,Payment_Type,Fare_Amt,surcharge,mta_tax,Tip_Amt,Tolls_Amt,Total_Amt
264724,269150,7806358,DDS,2009-01-15 12:28:08,2009-01-15 12:56:15,1,12.4,-73.86072699999998,40.768729,,,-73.985566,40.7582,CASH,28.9,0.0,,0.0,5.0,33.9
289209,294069,8531692,CMT,2009-01-15 12:28:08,2009-01-15 12:35:30,1,0.6999999999999998,-73.957831,40.768587,,,-73.968534,40.767936,Cash,5.7,0.0,,0.0,0.0,5.7
339547,345252,10012091,CMT,2009-01-15 12:28:08,2009-01-15 12:36:46,1,1.1,-73.990615,40.755598,,,-73.976275,40.757926,Cash,6.5,0.0,,0.0,0.0,6.5
296130,301103,8737806,CMT,2009-01-15 12:28:08,2009-01-15 12:41:22,1,1.5,-73.99514,40.717906,,,-74.01272899999998,40.707454,Cash,8.5,0.0,,0.0,0.0,8.5
305343,310486,9011392,CMT,2009-01-15 12:28:08,2009-01-15 12:39:06,1,1.4,-73.971945,40.758777,,,-73.971282,40.744631,Cash,7.3,0.0,,0.0,0.0,7.3
349506,355398,10301650,DDS,2009-01-15 12:28:09,2009-01-15 12:34:44,1,0.9,-73.99814499999998,40.755742,,,-73.999448,40.745535,CREDIT,5.3,0.0,,2.0,0.0,7.3
329683,335204,9720848,CMT,2009-01-15 12:28:09,2009-01-15 12:36:29,1,0.8999999999999999,-73.98301999999998,40.752049,,,-73.97583799999998,40.75635,Cash,6.1,0.0,,0.0,0.0,6.1
466121,473974,13729573,CMT,2009-01-15 12:28:09,2009-01-15 12:39:14,1,1.7,-73.97805599999998,40.752307,,,-73.99620199999998,40.738116,Cash,8.099999999999998,0.0,,0.0,0.0,8.099999999999998
146629,149111,4322899,CMT,2009-01-15 12:28:09,2009-01-15 12:43:37,1,2.4,-73.97394099999998,40.794247,,,-73.950332,40.775932,Cash,10.1,0.0,,0.0,0.0,10.1
367431,373606,10828612,CMT,2009-01-15 12:28:10,2009-01-15 12:46:08,1,3.1,-73.987683,40.719468,,,-73.97824799999998,40.755145,Cash,11.7,0.0,,0.0,0.0,11.7
355571,361563,10480191,DDS,2009-01-15 12:28:10,2009-01-15 12:48:12,1,2.0,-73.960598,40.78064,,,-73.958561,40.760029,CASH,8.099999999999998,0.0,,0.0,0.0,8.099999999999998
279442,284136,8244934,CMT,2009-01-15 12:28:11,2009-01-15 12:44:32,2,1.9,-73.990027,40.735006,,,-73.972671,40.758268,Cash,9.7,0.0,,0.0,0.0,9.7
202330,205690,5966922,CMT,2009-01-15 12:28:11,2009-01-15 12:58:38,2,18.5,-73.95778099999998,40.802027,,,-73.78207399999998,40.644295,Credit,45.0,0.0,,9.83,4.15,58.98
148479,150986,4378038,CMT,2009-01-15 12:28:11,2009-01-15 12:47:16,1,6.3,-74.012501,40.7064,,,-73.96288699999998,40.758486,Cash,16.9,0.0,,0.0,0.0,16.9
412799,419708,12167220,CMT,2009-01-15 12:28:11,2009-01-15 12:31:33,1,0.5999999999999999,-73.98683699999998,40.7769,,,-73.98814799999998,40.769033,Cash,4.1,0.0,,0.0,0.0,4.1
20496,20826,599482,CMT,2009-01-15 12:28:11,2009-01-15 12:30:41,3,0.4,-73.98305899999998,40.756263,,,-73.977598,40.760127,Cash,3.7,0.0,,0.0,0.0,3.7
21911,22269,642956,CMT,2009-01-15 12:28:11,2009-01-15 12:37:02,1,1.1,-73.97996,40.785717,,,-73.96883599999998,40.798868,Cash,5.3,0.0,,0.0,0.0,5.3
370140,376355,10909143,CMT,2009-01-15 12:28:11,2009-01-15 12:30:42,1,0.5999999999999999,-73.960035,40.782121,,,-73.966108,40.773756,Cash,3.7,0.0,,0.0,0.0,3.7
51742,52637,1520905,CMT,2009-01-15 12:28:12,2009-01-15 12:43:15,1,1.8,-73.99898899999998,40.762644,,,-73.98417,40.745851,Cash,9.3,0.0,,0.0,0.0,9.3
167961,170761,4952710,CMT,2009-01-15 12:28:12,2009-01-15 12:31:08,1,0.6999999999999998,-73.984665,40.768679,,,-73.991236,40.764468,Cash,4.1,0.0,,0.0,0.0,4.1
144888,147342,4274028,CMT,2009-01-15 12:28:13,2009-01-15 12:38:51,1,2.0,-73.96221699999998,40.773065,,,-73.962001,40.795281,Cash,8.099999999999998,0.0,,0.0,0.0,8.099999999999998
361460,367534,10654533,CMT,2009-01-15 12:28:13,2009-01-15 12:33:02,1,1.0,-73.99082799999998,40.749511,,,-73.97768399999998,40.751967,Cash,5.3,0.0,,0.0,0.0,5.3
335667,341298,9895675,CMT,2009-01-15 12:28:13,2009-01-15 12:34:46,1,1.2,-73.94948499999998,40.780854,,,-73.96456,40.77228,Cash,6.1,0.0,,0.0,0.0,6.1
113101,115027,3343198,CMT,2009-01-15 12:28:14,2009-01-15 12:36:10,1,1.0,-73.972987,40.752293,,,-73.969572,40.764575,Cash,6.1,0.0,,0.0,0.0,6.1
22230,22597,652325,CMT,2009-01-15 12:28:14,2009-01-15 12:56:36,1,2.8,-73.989548,40.756697,,,-73.979703,40.732774,Credit,14.9,0.0,,2.0,0.0,16.9
186029,189115,5482832,CMT,2009-01-15 12:28:15,2009-01-15 12:39:17,1,5.300000000000001,-73.98077399999998,40.749874,,,-74.011567,40.703608,Credit,13.7,0.0,,1.3,0.0,15.0
368893,375095,10872546,CMT,2009-01-15 12:28:15,2009-01-15 12:45:18,1,2.6,-73.98176499999998,40.736637,,,-74.00829299999998,40.730024,Credit,10.9,0.0,,2.18,0.0,13.08
406716,413543,11992691,CMT,2009-01-15 12:28:15,2009-01-15 12:40:23,1,1.3,-73.981206,40.744415,,,-73.99524499999998,40.738585,Cash,8.099999999999998,0.0,,0.0,0.0,8.099999999999998
462578,470355,13626158,CMT,2009-01-15 12:28:16,2009-01-15 12:33:41,1,0.8,-73.957704,40.758621,,,-73.957704,40.758621,Cash,4.9,0.0,,0.0,0.0,4.9
103040,104802,3044076,CMT,2009-01-15 12:28:16,2009-01-15 12:43:35,1,1.1,-74.002089,40.740272,,,-73.989563,40.739216,Credit,8.9,0.0,,1.0,0.0,9.9
34231,34807,1001863,CMT,2009-01-15 12:28:16,2009-01-15 12:55:32,1,17.7,-73.998563,40.722788,,,-73.789815,40.647044,Credit,45.0,0.0,,5.0,0.0,50.0
318432,323790,9390778,CMT,2009-01-15 12:28:16,2009-01-15 12:43:05,1,2.1,-73.991471,40.733218,,,-74.00411599999998,40.707897,Cash,9.7,0.0,,0.0,0.0,9.7
125476,127598,3704317,CMT,2009-01-15 12:28:17,2009-01-15 12:51:38,1,3.1,-73.994561,40.740488,,,-73.96056299999998,40.769542,Cash,13.7,0.0,,0.0,0.0,13.7
198585,201885,5856570,CMT,2009-01-15 12:28:17,2009-01-15 12:36:10,1,0.5,-73.998711,40.745224,,,-73.993831,40.75166,Cash,5.7,0.0,,0.0,0.0,5.7
402153,408892,11858050,CMT,2009-01-15 12:28:17,2009-01-15 12:38:45,1,2.2,-73.97213,40.756097,,,-73.954549,40.767025,Credit,8.099999999999998,0.0,,1.62,0.0,9.72
242354,246387,7148480,DDS,2009-01-15 12:28:18,2009-01-15 12:36:36,1,1.1,-73.981065,40.76394,,,-73.976707,40.750989,CASH,6.5,0.0,,0.0,0.0,6.5
284930,289709,8406142,CMT,2009-01-15 12:28:18,2009-01-15 12:56:54,1,3.399999999999999,-73.980154,40.742872,,,-73.981346,40.778585,Cash,16.1,0.0,,0.0,0.0,16.1
327628,333123,9658837,CMT,2009-01-15 12:28:18,2009-01-15 12:45:09,2,2.6,-73.96203699999998,40.795349,,,-73.980213,40.765657,Cash,10.9,0.0,,0.0,0.0,10.9
471099,479036,13877264,CMT,2009-01-15 12:28:18,2009-01-15 12:49:54,3,3.2,-73.99146899999998,40.750015,,,-73.95316599999998,40.765162,Cash,13.3,0.0,,0.0,0.0,13.3
355356,361345,10474131,CMT,2009-01-15 12:28:19,2009-01-15 12:54:28,2,17.9,-74.00390299999998,40.723281,,,-73.782185,40.648793,Credit,45.0,0.0,,9.0,0.0,54.0
199628,202944,5888222,CMT,2009-01-15 12:28:19,2009-01-15 12:47:13,1,2.4,-73.98851999999998,40.754116,,,-73.998496,40.72478,Credit,11.3,0.0,,2.0,0.0,13.3
51532,52423,1514534,CMT,2009-01-15 12:28:19,2009-01-15 12:41:10,1,1.4,-74.004909,40.723121,,,-73.987549,40.720046,Cash,8.5,0.0,,0.0,0.0,8.5
329529,335050,9716217,CMT,2009-01-15 12:28:19,2009-01-15 12:33:06,1,0.5,-73.977997,40.75362,,,-73.972696,40.758555,Cash,4.5,0.0,,0.0,0.0,4.5
317362,322699,9359106,CMT,2009-01-15 12:28:21,2009-01-15 12:57:11,4,3.6,-73.97497099999998,40.761587,,,-74.005054,40.721585,Credit,15.7,0.0,,3.14,0.0,18.84
218532,222163,6443848,CMT,2009-01-15 12:28:21,2009-01-15 12:43:00,1,2.1,-73.97470199999998,40.778035,,,-73.969544,40.756751,Cash,9.7,0.0,,0.0,0.0,9.7
476168,484192,14029052,CMT,2009-01-15 12:28:21,2009-01-15 12:31:43,1,0.6999999999999998,-73.980219,40.748779,,,-73.98815999999998,40.748945,Cash,4.1,0.0,,0.0,0.0,4.1
432147,439397,12736750,CMT,2009-01-15 12:28:21,2009-01-15 12:48:01,1,2.0,-74.00385699999998,40.725593,,,-73.99466099999998,40.750526,Cash,10.9,0.0,,0.0,0.0,10.9
29852,30358,873195,DDS,2009-01-15 12:28:22,2009-01-15 12:35:56,1,0.8,-73.971637,40.75811,,,-73.984761,40.760819,CASH,5.3,0.0,,0.0,0.0,5.3
428128,435302,12617294,CMT,2009-01-15 12:28:22,2009-01-15 12:31:50,2,0.8999999999999999,-73.962783,40.775376,,,-73.954077,40.787206,Cash,4.5,0.0,,0.0,0.0,4.5
466074,473927,13728956,CMT,2009-01-15 12:28:23,2009-01-15 12:35:43,1,0.8,-73.999358,40.738382,,,-73.99388899999998,40.737853,Cash,5.7,0.0,,0.0,0.0,5.7
361105,367166,10643009,DDS,2009-01-15 12:28:23,2009-01-15 12:34:23,1,1.2,-73.960693,40.77551,,,-73.97279799999998,40.758523,CASH,5.7,0.0,,0.0,0.0,5.7
118773,120787,3510082,CMT,2009-01-15 12:28:23,2009-01-15 12:37:30,1,1.3,-73.971028,40.76386,,,-73.959079,40.780674,Cash,6.9,0.0,,0.0,0.0,6.9
387979,394504,11439821,CMT,2009-01-15 12:28:24,2009-01-15 12:33:33,2,1.0,-73.98518799999998,40.741167,,,-73.975592,40.754455,Credit,5.3,0.0,,0.79,0.0,6.09
309901,315119,9143056,CMT,2009-01-15 12:28:24,2009-01-15 12:41:02,1,0.5999999999999999,-73.99935999999998,40.733667,,,-73.993778,40.741438,Cash,7.3,0.0,,0.0,0.0,7.3
230714,234559,6804463,CMT,2009-01-15 12:28:24,2009-01-15 12:35:17,1,1.2,-74.000653,40.721956,,,-74.00509599999998,40.73739,Cash,5.7,0.0,,0.0,0.0,5.7
406169,412978,11975929,DDS,2009-01-15 12:28:24,2009-01-15 12:53:54,1,10.9,-73.874443,40.774039,,,-73.99459199999998,40.718575,CASH,26.5,0.0,,0.0,4.15,30.65
452944,460553,13343485,CMT,2009-01-15 12:28:25,2009-01-15 12:32:07,1,1.6,-73.94653099999998,40.772534,,,-73.96414699999998,40.75553,Cash,5.7,0.0,,0.0,0.0,5.7
398155,404844,11740938,CMT,2009-01-15 12:28:25,2009-01-15 12:38:03,1,1.2,-73.974908,40.751982,,,-73.992576,40.748622,Cash,6.9,0.0,,0.0,0.0,6.9
136751,139071,4037599,CMT,2009-01-15 12:28:25,2009-01-15 12:41:58,3,1.7,-73.99171099999998,40.749908,,,-74.000259,40.727772,Cash,8.5,0.0,,0.0,0.0,8.5
335546,341175,9892250,DDS,2009-01-15 12:28:25,2009-01-15 12:38:10,1,2.6,-73.95027,40.771259,,,-73.976659,40.764568,CASH,8.5,0.0,,0.0,0.0,8.5
47891,48717,1404541,CMT,2009-01-15 12:28:26,2009-01-15 12:32:18,1,0.5999999999999999,-73.965227,40.772007,,,-73.95919499999998,40.780218,Cash,4.1,0.0,,0.0,0.0,4.1
92040,93614,2714589,DDS,2009-01-15 12:28:26,2009-01-15 13:00:41,4,17.2,-73.785444,40.649657,,,-73.977157,40.763742,CASH,45.0,0.0,,0.0,4.15,49.15
365083,371211,10759635,CMT,2009-01-15 12:28:26,2009-01-15 13:09:22,1,3.9,-74.00432,40.716108,,,-73.98013899999998,40.755976,Cash,21.3,0.0,,0.0,0.0,21.3
297602,302595,8779753,CMT,2009-01-15 12:28:26,2009-01-15 12:28:41,1,0.0,-73.776247,40.645847,,,-73.776247,40.645847,Credit,45.0,0.0,,15.0,0.0,60.0
471946,479893,13902699,CMT,2009-01-15 12:28:26,2009-01-15 12:42:12,1,2.1,-73.97365999999998,40.74363,,,-73.97378399999998,40.764741,Cash,9.7,0.0,,0.0,0.0,9.7
433869,441143,12786337,CMT,2009-01-15 12:28:26,2009-01-15 12:38:36,1,0.8,-73.971963,40.764893,,,-73.98220399999998,40.757884,Cash,6.5,0.0,,0.0,0.0,6.5
470667,478599,13865337,CMT,2009-01-15 12:28:26,2009-01-15 12:38:20,1,1.8,-73.96572899999998,40.790335,,,-73.98406699999998,40.770394,Cash,7.7,0.0,,0.0,0.0,7.7
116469,118452,3441880,CMT,2009-01-15 12:28:27,2009-01-15 13:08:21,1,5.300000000000001,-74.010069,40.720654,,,-73.97149799999998,40.765425,Credit,22.9,0.0,,3.43,0.0,26.33
374370,380660,11037532,CMT,2009-01-15 12:28:27,2009-01-15 12:33:45,1,1.0,-73.98931299999998,40.769557,,,-73.983024,40.781811,Cash,5.3,0.0,,0.0,0.0,5.3
283313,288069,8359496,CMT,2009-01-15 12:28:28,2009-01-15 12:49:03,2,6.4,-73.979498,40.751696,,,-73.96732199999998,40.713269,Credit,18.1,0.0,,2.71,0.0,20.81
325359,330824,9591691,CMT,2009-01-15 12:28:28,2009-01-15 12:45:23,1,5.6,-73.922329,40.743747,,,-73.997057,40.714938,Cash,16.1,0.0,,0.0,0.0,16.1
455335,462984,13413368,CMT,2009-01-15 12:28:28,2009-01-15 12:40:44,1,1.8,-73.988696,40.768975,,,-73.971918,40.783867,Credit,8.5,0.0,,1.5,0.0,10.0
131371,133609,3883400,CMT,2009-01-15 12:28:28,2009-01-15 12:49:58,1,11.7,-73.78903599999998,40.647113,,,-73.86333399999998,40.749006,Cash,27.3,0.0,,0.0,0.0,27.3
370340,376558,10915469,CMT,2009-01-15 12:28:29,2009-01-15 12:31:49,1,0.5,-73.982518,40.750957,,,-73.99078,40.750796,Cash,3.7,0.0,,0.0,0.0,3.7
27458,27919,805259,CMT,2009-01-15 12:28:30,2009-01-15 12:48:16,1,2.4,-73.886583,40.62387,,,-73.886583,40.62387,Credit,12.1,0.0,,1.81,0.0,13.91
418967,425990,12346908,DDS,2009-01-15 12:28:30,2009-01-15 12:34:16,1,0.5,-73.988314,40.753482,,,-73.99449699999998,40.75063,CASH,4.1,0.0,,0.0,0.0,4.1
442470,449904,13039768,CMT,2009-01-15 12:28:30,2009-01-15 12:42:55,3,1.4,-73.98208099999998,40.768307,,,-73.97425599999998,40.753276,Cash,8.5,0.0,,0.0,0.0,8.5
48632,49479,1427475,CMT,2009-01-15 12:28:31,2009-01-15 12:36:58,1,1.4,-73.970382,40.796711,,,-73.97579,40.780418,Cash,6.9,0.0,,0.0,0.0,6.9
258749,263076,7631979,CMT,2009-01-15 12:28:31,2009-01-15 12:54:23,1,9.4,-73.96858,40.763861,,,-73.87243599999998,40.77447,Cash,24.9,0.0,,0.0,4.15,29.05
126011,128143,3720939,CMT,2009-01-15 12:28:31,2009-01-15 12:31:44,2,0.4,-73.95295199999998,40.783078,,,-73.957605,40.776822,Cash,4.1,0.0,,0.0,0.0,4.1
93577,95169,2761285,CMT,2009-01-15 12:28:31,2009-01-15 12:33:31,1,0.8999999999999999,-73.98945999999998,40.774888,,,-73.98112,40.784523,Cash,4.9,0.0,,0.0,0.0,4.9
284978,289759,8407806,CMT,2009-01-15 12:28:31,2009-01-15 12:44:46,1,2.4,-73.988585,40.738681,,,-73.978954,40.765533,Cash,10.5,0.0,,0.0,0.0,10.5
468341,476239,13796334,CMT,2009-01-15 12:28:32,2009-01-15 12:42:04,1,2.4,-73.975941,40.728663,,,-73.969476,40.757859,Credit,9.7,0.0,,1.94,0.0,11.64
307197,312375,9064216,CMT,2009-01-15 12:28:32,2009-01-15 12:30:39,1,0.2999999999999999,-73.98146199999998,40.758509,,,-73.978215,40.762346,Cash,3.3,0.0,,0.0,0.0,3.3
470458,478386,13858546,CMT,2009-01-15 12:28:32,2009-01-15 12:39:18,1,1.4,-73.959657,40.766831,,,-73.980717,40.770021,Cash,7.3,0.0,,0.0,0.0,7.3
6048,6132,174359,CMT,2009-01-15 12:28:33,2009-01-15 12:59:43,1,18.6,-73.778605,40.646764,,,-73.977784,40.765455,Cash,45.0,0.0,,0.0,4.15,49.15
447773,455305,13193891,CMT,2009-01-15 12:28:33,2009-01-15 12:33:46,1,0.8,-73.994147,40.735279,,,-73.997774,40.725711,Cash,4.9,0.0,,0.0,0.0,4.9
399746,406452,11787560,DDS,2009-01-15 12:28:33,2009-01-15 13:02:09,2,4.4,-73.99110899999998,40.750038,,,-73.943448,40.776676,CASH,18.1,0.0,,0.0,0.0,18.1
267788,272271,7898082,DDS,2009-01-15 12:28:33,2009-01-15 12:51:59,1,5.5,-73.999211,40.730808,,,-73.96419899999998,40.79221,CASH,17.7,0.0,,0.0,0.0,17.7
477569,485618,14067874,CMT,2009-01-15 12:28:34,2009-01-15 12:34:09,1,1.1,-73.965288,40.774854,,,-73.97614,40.763831,Cash,5.3,0.0,,0.0,0.0,5.3
435764,443080,12841599,CMT,2009-01-15 12:28:34,2009-01-15 12:42:59,1,4.1,-73.943799,40.777879,,,-73.984521,40.742838,Cash,12.5,0.0,,0.0,0.0,12.5
94530,96142,2789879,CMT,2009-01-15 12:28:35,2009-01-15 12:44:06,1,2.7,-73.946038,40.777331,,,-73.98143799999998,40.773649,Cash,10.5,0.0,,0.0,0.0,10.5
472256,480209,13913508,CMT,2009-01-15 12:28:35,2009-01-15 12:40:50,1,1.9,-73.986472,40.742959,,,-74.00595699999998,40.727198,Cash,8.5,0.0,,0.0,0.0,8.5
161753,164449,4764667,CMT,2009-01-15 12:28:36,2009-01-15 12:40:36,1,2.2,-73.91918599999998,40.769194,,,-73.93532299999998,40.743001,Cash,8.9,0.0,,0.0,0.0,8.9
432361,439614,12741405,CMT,2009-01-15 12:28:38,2009-01-15 12:36:50,1,0.5,-73.97958699999998,40.745862,,,-73.987941,40.743976,Credit,5.7,0.0,,1.5,0.0,7.2
436766,444108,12872911,CMT,2009-01-15 12:28:38,2009-01-15 12:52:35,1,1.6,-74.000343,40.734947,,,-73.989503,40.756378,Credit,12.5,0.0,,3.12,0.0,15.62
239420,243393,7062097,DDS,2009-01-15 12:28:38,2009-01-15 12:57:55,1,3.2,-73.97246599999998,40.758971,,,-73.999708,40.726718,CREDIT,14.9,0.0,,2.95,0.0,17.85
219785,223436,6482830,CMT,2009-01-15 12:28:38,2009-01-15 12:38:11,1,2.6,-73.961743,40.776907,,,-73.946653,40.806371,Cash,8.5,0.0,,0.0,0.0,8.5
110849,112732,3276141,CMT,2009-01-15 12:28:39,2009-01-15 12:36:53,1,0.6999999999999998,-73.997392,40.741645,,,-73.994979,40.734313,Credit,6.1,0.0,,1.22,0.0,7.3199999999999985
21591,21937,633161,CMT,2009-01-15 12:28:39,2009-01-15 12:38:22,1,1.4,-73.97392999999998,40.791335,,,-73.961954,40.779476,Cash,7.3,0.0,,0.0,0.0,7.3
367261,373432,10824001,CMT,2009-01-15 12:28:39,2009-01-15 12:31:11,1,0.2999999999999999,-73.980732,40.774742,,,-73.983518,40.770919,Cash,3.3,0.0,,0.0,0.0,3.3
158008,160648,4654540,CMT,2009-01-15 12:28:39,2009-01-15 12:37:39,1,0.8999999999999999,-73.985404,40.760305,,,-73.993815,40.751627,Credit,6.5,0.0,,0.97,0.0,7.47
2298,2327,64440,CMT,2009-01-15 12:28:39,2009-01-15 12:46:44,1,9.3,-73.86273799999998,40.769124,,,-73.9698,40.752027,Credit,22.1,0.0,,3.93,4.15,30.18
265886,270335,7840988,CMT,2009-01-15 12:28:39,2009-01-15 12:49:16,1,3.9,-73.98536799999998,40.757593,,,-74.014431,40.711065,Credit,13.3,0.0,,2.66,0.0,15.96
313003,318269,9232613,CMT,2009-01-15 12:28:40,2009-01-15 12:37:11,1,1.5,-73.96745,40.787975,,,-73.982669,40.771531,Cash,6.9,0.0,,0.0,0.0,6.9
418239,425253,12326017,DDS,2009-01-15 12:28:40,2009-01-15 12:41:46,1,3.0,-73.961096,40.710413,,,-74.007715,40.72749,CREDIT,10.5,0.0,,1.5,0.0,12.0
131181,133409,3876494,CMT,2009-01-15 12:28:40,2009-01-15 12:48:53,1,4.1,-73.97916399999998,40.736397,,,-73.95239599999998,40.786686,Cash,13.7,0.0,,0.0,0.0,13.7
148874,151393,4391268,DDS,2009-01-15 12:28:40,2009-01-15 12:40:46,1,1.5,-74.000845,40.731759,,,-74.002243,40.750343,CASH,7.7,0.0,,0.0,0.0,7.7
456327,463990,13444956,CMT,2009-01-15 12:28:41,2009-01-15 12:36:14,1,0.8,-73.98859299999998,40.736558,,,-73.979139,40.744124,Cash,5.7,0.0,,0.0,0.0,5.7
285367,290165,8419984,CMT,2009-01-15 12:28:41,2009-01-15 12:56:23,1,13.2,-74.01498999999998,40.71008,,,-73.87079699999998,40.774077,Credit,31.3,0.0,,3.0,0.0,34.3
167998,170799,4952793,CMT,2009-01-15 12:28:41,2009-01-15 12:33:06,1,0.4,-73.96776199999998,40.759761,,,-73.971119,40.764329,Cash,4.1,0.0,,0.0,0.0,4.1
188533,191664,5558314,DDS,2009-01-15 12:28:42,2009-01-15 12:42:08,1,2.2,-74.004209,40.707758,,,-73.988906,40.693102,CASH,7.3,0.0,,0.0,0.0,7.3
337048,342703,9937669,CMT,2009-01-15 12:28:42,2009-01-15 12:34:29,1,0.8,-73.96706299999998,40.769509,,,-73.958034,40.776999,Credit,5.3,0.0,,1.0,0.0,6.3
336884,342531,9932453,CMT,2009-01-15 12:28:42,2009-01-15 12:40:29,1,1.3,-73.98670199999998,40.734048,,,-74.008669,40.7327,Cash,7.7,0.0,,0.0,0.0,7.7
173616,176508,5123657,CMT,2009-01-15 12:28:42,2009-01-15 12:36:57,1,1.1,-74.00809499999998,40.722462,,,-74.00609199999998,40.717893,Credit,6.1,0.0,,1.0,0.0,7.1
119734,121768,3537630,CMT,2009-01-15 12:28:42,2009-01-15 12:35:51,1,0.8999999999999999,-73.96906699999998,40.760618,,,-73.978509,40.761781,Cash,5.7,0.0,,0.0,0.0,5.7
47738,48560,1401268,CMT,2009-01-15 12:28:42,2009-01-15 12:37:36,1,0.8999999999999999,-73.986132,40.761585,,,-73.974429,40.760385,Credit,6.5,0.0,,1.0,0.0,7.5
131055,133277,3872489,CMT,2009-01-15 12:28:43,2009-01-15 12:39:38,1,2.4,-73.950271,40.783945,,,-73.97237599999998,40.758164,Credit,8.9,0.0,,1.25,0.0,10.15
248260,252406,7322831,CMT,2009-01-15 12:28:43,2009-01-15 12:46:55,1,10.6,-73.97665999999998,40.751901,,,-73.872832,40.774506,Credit,24.5,0.0,,4.9,0.0,29.4
456619,464285,13453551,CMT,2009-01-15 12:28:43,2009-01-15 12:45:14,1,18.5,-73.97213999999998,40.745809,,,-73.971491,40.760464,Cash,2.5,0.0,,0.0,0.0,2.5
168163,170967,4957395,CMT,2009-01-15 12:28:44,2009-01-15 12:44:26,1,1.7,-73.993333,40.749938,,,-73.97498,40.756839,Cash,9.3,0.0,,0.0,0.0,9.3
8167,8291,237077,DDS,2009-01-15 12:28:44,2009-01-15 12:41:58,2,0.5,-73.95792199999998,40.765088,,,-73.956998,40.772263,CASH,7.7,0.0,,0.0,0.0,7.7
400121,406836,11798986,CMT,2009-01-15 12:28:45,2009-01-15 12:33:08,2,0.8,-74.00465699999998,40.723688,,,-73.998253,40.735259,Cash,4.5,0.0,,0.0,0.0,4.5
188823,191958,5566722,CMT,2009-01-15 12:28:45,2009-01-15 12:33:13,1,0.5,-74.00640099999998,40.712002,,,-74.004198,40.707391,Cash,4.1,0.0,,0.0,0.0,4.1
307359,312541,9068881,CMT,2009-01-15 12:28:46,2009-01-15 12:30:22,1,0.2999999999999999,-74.012276,40.701489,,,-74.006924,40.704508,Cash,3.3,0.0,,0.0,0.0,3.3
465793,473632,13720384,CMT,2009-01-15 12:28:46,2009-01-15 12:38:11,1,1.1,-73.989158,40.748492,,,-73.97556,40.749476,Cash,6.5,0.0,,0.0,0.0,6.5
62690,63781,1848679,CMT,2009-01-15 12:28:47,2009-01-15 12:49:33,1,1.4,-73.995058,40.744899,,,-73.982411,40.750998,Cash,10.9,0.0,,0.0,0.0,10.9
163582,166305,4819759,CMT,2009-01-15 12:28:48,2009-01-15 12:30:59,1,0.2999999999999999,-73.951845,40.769555,,,-73.954425,40.765839,Cash,3.3,0.0,,0.0,0.0,3.3
101866,103616,3010180,CMT,2009-01-15 12:28:48,2009-01-15 12:49:14,1,2.9,-73.97093499999998,40.785886,,,-73.972751,40.752615,Cash,12.1,0.0,,0.0,0.0,12.1
204246,207641,6022101,CMT,2009-01-15 12:28:48,2009-01-15 12:32:41,1,0.2999999999999999,-73.977827,40.752269,,,-73.976023,40.755716,Cash,4.1,0.0,,0.0,0.0,4.1
356176,362175,10497732,CMT,2009-01-15 12:28:49,2009-01-15 12:38:44,1,1.8,-73.949245,40.74501,,,-73.949245,40.74501,Credit,7.3,0.0,,2.0,0.0,9.3
145640,148110,4295675,CMT,2009-01-15 12:28:49,2009-01-15 12:28:55,1,0.0,-73.776658,40.645396,,,-73.77669299999998,40.645581,No Charge,2.5,0.0,,0.0,0.0,2.5
109586,111454,3240066,CMT,2009-01-15 12:28:49,2009-01-15 12:35:38,1,0.8999999999999999,-73.984753,40.764197,,,-73.98233899999998,40.776703,Cash,5.7,0.0,,0.0,0.0,5.7
89220,90752,2631939,CMT,2009-01-15 12:28:50,2009-01-15 12:38:23,1,1.5,-73.945541,40.774237,,,-73.965497,40.766808,Cash,6.9,0.0,,0.0,0.0,6.9
200402,203731,5911185,DDS,2009-01-15 12:28:50,2009-01-15 12:51:45,2,5.8,-73.977204,40.755599,,,-74.01117399999998,40.710359,CASH,16.9,0.0,,0.0,0.0,16.9
85415,86884,2518945,CMT,2009-01-15 12:28:50,2009-01-15 12:32:24,1,0.5999999999999999,-73.976988,40.752106,,,-73.97128399999998,40.759001,Cash,4.1,0.0,,0.0,0.0,4.1
454482,462114,13387569,CMT,2009-01-15 12:28:51,2009-01-15 12:36:22,1,1.1,-73.99249899999998,40.751257,,,-73.979809,40.756648,Cash,6.1,0.0,,0.0,0.0,6.1
134627,136914,3977849,CMT,2009-01-15 12:28:51,2009-01-15 12:37:00,3,1.0,-73.960324,40.77886,,,-73.944226,40.775557,Cash,6.1,0.0,,0.0,0.0,6.1
322606,328035,9510942,CMT,2009-01-15 12:28:52,2009-01-15 12:32:59,1,1.1,-73.969881,40.799847,,,-73.978871,40.785745,Cash,4.9,0.0,,0.0,0.0,4.9
58863,59888,1736861,CMT,2009-01-15 12:28:52,2009-01-15 12:38:46,1,2.1,-73.955989,40.78768,,,-73.969651,40.763331,Cash,8.099999999999998,0.0,,0.0,0.0,8.099999999999998
